       18	2014-05-26 07:48:11	1	0	15	0
       25	2014-05-26 07:48:35	1	0	15	0
       25	2014-05-26 07:48:44	1	0	15	0
       30	2014-05-26 07:51:01	1	0	15	0
       90	2014-05-26 07:51:09	1	0	15	0
       29	2014-05-26 07:53:55	1	0	15	0
       72	2014-05-26 07:54:11	1	0	15	0
       12	2014-05-26 07:54:17	1	0	15	0
       15	2014-05-26 07:54:23	1	0	15	0
       44	2014-05-26 07:54:32	1	0	15	0
       60	2014-05-26 07:55:01	1	0	15	0
       86	2014-05-26 07:55:06	1	0	15	0
       86	2014-05-26 07:55:08	1	0	15	0
       83	2014-05-26 07:55:12	1	0	15	0
        7	2014-05-26 07:56:37	1	0	15	0
        7	2014-05-26 07:56:39	1	0	15	0
      103	2014-05-26 07:57:07	1	0	15	0
      103	2014-05-26 07:57:09	1	0	15	0
       19	2014-05-26 07:57:57	1	0	15	0
        7	2014-05-26 07:58:13	1	0	15	0
        7	2014-05-26 08:00:15	1	0	15	0
        7	2014-05-26 08:01:12	1	0	15	0
        1	2014-05-26 08:02:58	1	0	15	0
       62	2014-05-26 08:03:20	1	0	15	0
       16	2014-05-26 08:03:29	1	0	15	0
        7	2014-05-26 08:03:33	1	0	15	0
        7	2014-05-26 08:03:51	1	0	15	0
        7	2014-05-26 08:04:08	1	0	15	0
       79	2014-05-26 08:04:44	1	0	15	0
       79	2014-05-26 08:04:46	1	0	15	0
       66	2014-05-26 08:04:56	1	0	15	0
       21	2014-05-26 08:05:30	1	0	15	0
       55	2014-05-26 08:05:37	1	0	15	0
       54	2014-05-26 08:05:58	1	0	15	0
       48	2014-05-26 08:06:07	1	0	15	0
        3	2014-05-26 08:06:12	1	0	15	0
       42	2014-05-26 08:06:19	1	0	15	0
       78	2014-05-26 08:06:56	1	0	15	0
       67	2014-05-26 08:07:10	1	0	15	0
       77	2014-05-26 08:09:30	1	0	15	0
       77	2014-05-26 08:09:32	1	0	15	0
        6	2014-05-26 08:09:46	1	0	15	0
       73	2014-05-26 08:09:55	1	0	15	0
       85	2014-05-26 08:11:01	1	0	15	0
       97	2014-05-26 08:11:26	1	0	15	0
       84	2014-05-26 08:11:49	1	0	15	0
      104	2014-05-26 08:12:55	1	0	15	0
      104	2014-05-26 08:12:57	1	0	15	0
       49	2014-05-26 08:13:10	1	0	15	0
       34	2014-05-26 08:13:40	1	0	15	0
       70	2014-05-26 08:14:35	1	0	15	0
       32	2014-05-26 08:17:30	1	0	15	0
       32	2014-05-26 08:17:32	1	0	15	0
       69	2014-05-26 08:19:35	1	0	15	0
       96	2014-05-26 08:20:03	1	0	15	0
       93	2014-05-26 08:21:38	1	0	15	0
       93	2014-05-26 08:21:40	1	0	15	0
       76	2014-05-26 08:23:15	1	0	15	0
       88	2014-05-26 08:25:25	1	0	15	0
       82	2014-05-26 08:25:32	1	0	15	0
       95	2014-05-26 08:26:04	1	0	15	0
       81	2014-05-26 08:28:18	1	0	15	0
        7	2014-05-26 08:32:06	1	0	15	0
      105	2014-05-26 08:33:28	1	0	15	0
       91	2014-05-26 08:34:01	1	0	15	0
       94	2014-05-26 08:45:06	1	0	15	0
       17	2014-05-26 08:45:30	1	0	15	0
       75	2014-05-26 08:45:34	1	0	15	0
       89	2014-05-26 08:45:42	1	0	15	0
       64	2014-05-26 08:45:47	1	0	15	0
       40	2014-05-26 08:45:58	1	0	15	0
      106	2014-05-26 09:22:43	1	0	15	0
      107	2014-05-26 09:34:15	1	0	15	0
       28	2014-05-26 10:23:21	1	0	15	0
       60	2014-05-26 10:23:42	1	0	15	0
       60	2014-05-26 10:24:09	1	0	15	0
       60	2014-05-26 10:24:11	1	0	15	0
       35	2014-05-26 11:34:32	1	1	15	0
       86	2014-05-26 12:00:32	1	1	15	0
      108	2014-05-26 12:02:43	1	1	15	0
      108	2014-05-26 12:02:45	1	1	15	0
       34	2014-05-26 12:05:50	1	2	15	0
       44	2014-05-26 12:05:57	1	2	15	0
      109	2014-05-26 12:06:01	1	2	15	0
       56	2014-05-26 12:06:07	1	2	15	0
       28	2014-05-26 12:06:12	1	2	15	0
        6	2014-05-26 12:06:20	1	2	15	0
       91	2014-05-26 12:07:43	1	2	15	0
       30	2014-05-26 12:09:24	1	2	15	0
       64	2014-05-26 12:09:31	1	2	15	0
       75	2014-05-26 12:09:39	1	2	15	0
       17	2014-05-26 12:09:46	1	2	15	0
       60	2014-05-26 12:11:57	1	2	15	0
       75	2014-05-26 12:12:38	1	3	15	0
       17	2014-05-26 12:13:01	1	3	15	0
       64	2014-05-26 12:13:15	1	3	15	0
       83	2014-05-26 12:14:02	1	2	15	0
       61	2014-05-26 12:14:08	1	2	15	0
       35	2014-05-26 12:35:14	1	2	15	0
       35	2014-05-26 12:35:16	1	2	15	0
       35	2014-05-26 12:35:33	1	3	15	0
       34	2014-05-26 12:37:37	1	3	15	0
       30	2014-05-26 12:50:41	1	3	15	0
       30	2014-05-26 12:50:43	1	3	15	0
       28	2014-05-26 12:53:01	1	3	15	0
      109	2014-05-26 12:53:05	1	3	15	0
       86	2014-05-26 12:53:09	1	3	15	0
       83	2014-05-26 12:55:26	1	3	15	0
       60	2014-05-26 12:58:17	1	3	15	0
       44	2014-05-26 12:59:01	1	3	15	0
      110	2014-05-26 13:03:12	1	0	15	0
       91	2014-05-26 13:07:36	1	3	15	0
       61	2014-05-26 13:08:48	1	3	15	0
       41	2014-05-26 13:45:19	1	3	15	0
      102	2014-05-26 15:48:00	1	1	15	0
        4	2014-05-26 16:34:57	1	1	15	0
       81	2014-05-26 16:51:29	1	1	15	0
       82	2014-05-26 17:00:22	1	1	15	0
      106	2014-05-26 17:00:33	1	1	15	0
       42	2014-05-26 17:00:41	1	1	15	0
        2	2014-05-26 17:00:44	1	1	15	0
        3	2014-05-26 17:00:49	1	1	15	0
      101	2014-05-26 17:00:53	1	1	15	0
      104	2014-05-26 17:00:58	1	1	15	0
       86	2014-05-26 17:01:12	1	1	15	0
       11	2014-05-26 17:01:56	1	1	15	0
       90	2014-05-26 17:02:13	1	1	15	0
       28	2014-05-26 17:02:18	1	1	15	0
       29	2014-05-26 17:03:19	1	1	15	0
       30	2014-05-26 17:03:27	1	1	15	0
       31	2014-05-26 17:03:37	1	1	15	0
       32	2014-05-26 17:03:58	1	1	15	0
       62	2014-05-26 17:04:05	1	1	15	0
        5	2014-05-26 17:04:10	1	1	15	0
       68	2014-05-26 17:04:14	1	1	15	0
      100	2014-05-26 17:04:18	1	1	15	0
       31	2014-05-26 17:04:29	1	1	15	0
       19	2014-05-26 17:04:38	1	1	15	0
       35	2014-05-26 17:04:42	1	1	15	0
       24	2014-05-26 17:04:49	1	1	15	0
       23	2014-05-26 17:05:14	1	1	15	0
       71	2014-05-26 17:05:37	1	1	15	0
       71	2014-05-26 17:05:39	1	1	15	0
       12	2014-05-26 17:05:44	1	1	15	0
       18	2014-05-26 17:06:05	1	1	15	0
       18	2014-05-26 17:06:07	1	1	15	0
       16	2014-05-26 17:06:28	1	1	15	0
       34	2014-05-26 17:07:16	1	1	15	0
       96	2014-05-26 17:07:49	1	1	15	0
      103	2014-05-26 17:08:03	1	1	15	0
       14	2014-05-26 17:08:26	1	1	15	0
       98	2014-05-26 17:08:31	1	1	15	0
       99	2014-05-26 17:08:36	1	1	15	0
       25	2014-05-26 17:08:40	1	1	15	0
       15	2014-05-26 17:08:45	1	1	15	0
       20	2014-05-26 17:08:49	1	1	15	0
       40	2014-05-26 17:09:08	1	1	15	0
       80	2014-05-26 17:09:59	1	1	15	0
       94	2014-05-26 17:10:04	1	1	15	0
       44	2014-05-26 17:10:08	1	1	15	0
      109	2014-05-26 17:10:10	1	1	15	0
       38	2014-05-26 17:10:19	1	1	15	0
       79	2014-05-26 17:10:43	1	1	15	0
       79	2014-05-26 17:10:45	1	1	15	0
       61	2014-05-26 17:10:49	1	1	15	0
       54	2014-05-26 17:11:52	1	1	15	0
       70	2014-05-26 17:11:57	1	1	15	0
       60	2014-05-26 17:12:46	1	1	15	0
       76	2014-05-26 17:12:59	1	1	15	0
       83	2014-05-26 17:13:23	1	1	15	0
       78	2014-05-26 17:13:43	1	1	15	0
       84	2014-05-26 17:13:51	1	1	15	0
       13	2014-05-26 17:14:51	1	1	15	0
       17	2014-05-26 17:15:11	1	1	15	0
       67	2014-05-26 17:15:16	1	1	15	0
       93	2014-05-26 17:15:24	1	1	15	0
       66	2014-05-26 17:15:33	1	1	15	0
       48	2014-05-26 17:17:54	1	1	15	0
       47	2014-05-26 17:18:00	1	1	15	0
       72	2014-05-26 17:20:53	1	1	15	0
       73	2014-05-26 17:20:58	1	1	15	0
       85	2014-05-26 17:21:29	1	1	15	0
       36	2014-05-26 17:27:23	1	1	15	0
       36	2014-05-26 17:27:25	1	1	15	0
       49	2014-05-26 17:30:41	1	1	15	0
       43	2014-05-26 17:31:52	1	0	15	0
       75	2014-05-26 17:36:07	1	1	15	0
       97	2014-05-26 17:39:20	1	1	15	0
       69	2014-05-26 17:39:36	1	1	15	0
        8	2014-05-26 17:40:55	1	1	15	0
       64	2014-05-26 17:41:00	1	1	15	0
       75	2014-05-26 17:41:06	1	1	15	0
        7	2014-05-26 17:41:33	1	1	15	0
        1	2014-05-26 17:42:15	1	1	15	0
       40	2014-05-26 17:42:20	1	1	15	0
       88	2014-05-26 17:42:24	1	1	15	0
        7	2014-05-26 17:44:15	1	1	15	0
      107	2014-05-26 17:45:06	1	1	15	0
       55	2014-05-26 17:46:18	1	1	15	0
      110	2014-05-26 17:46:33	1	1	15	0
       10	2014-05-26 18:38:26	1	0	15	0
       77	2014-05-26 18:58:00	1	0	15	0
       45	2014-05-26 20:17:56	1	0	15	0
       52	2014-05-26 20:24:18	1	0	15	0
       46	2014-05-26 21:51:12	1	1	15	0
       41	2014-05-26 22:03:26	1	1	15	0
       52	2014-05-27 05:03:34	1	1	15	0
       52	2014-05-27 05:04:22	1	1	15	0
       52	2014-05-27 05:04:24	1	1	15	0
       45	2014-05-27 05:14:52	1	1	15	0
       45	2014-05-27 05:14:54	1	1	15	0
        5	2014-05-27 05:47:56	1	0	15	0
       10	2014-05-27 05:55:15	1	0	15	0
       43	2014-05-27 06:11:58	1	1	15	0
       46	2014-05-27 06:12:20	1	1	15	0
       46	2014-05-27 06:12:22	1	1	15	0
        4	2014-05-27 06:55:45	1	0	15	0
       61	2014-05-27 07:08:28	1	0	15	0
      101	2014-05-27 07:12:00	1	0	15	0
      100	2014-05-27 07:16:23	1	0	15	0
       26	2014-05-27 07:23:20	1	0	15	0
       68	2014-05-27 07:25:41	1	0	15	0
       75	2014-05-27 07:26:46	1	0	15	0
       59	2014-05-27 07:31:17	1	0	15	0
       62	2014-05-27 07:33:22	1	0	15	0
       98	2014-05-27 07:38:28	1	0	15	0
       56	2014-05-27 07:39:24	1	0	15	0
       64	2014-05-27 07:39:43	1	0	15	0
      102	2014-05-27 07:40:00	1	0	15	0
      102	2014-05-27 07:40:02	1	0	15	0
        2	2014-05-27 07:41:43	1	0	15	0
       25	2014-05-27 07:42:35	1	0	15	0
       23	2014-05-27 07:44:47	1	0	15	0
       71	2014-05-27 07:45:45	1	0	15	0
       16	2014-05-27 07:45:51	1	0	15	0
       14	2014-05-27 07:48:08	1	0	15	0
       57	2014-05-27 07:48:14	1	0	15	0
       42	2014-05-27 07:49:43	1	0	15	0
       42	2014-05-27 07:49:45	1	0	15	0
       27	2014-05-27 07:50:24	1	0	15	0
      109	2014-05-27 07:50:29	1	0	15	0
        3	2014-05-27 07:50:38	1	0	15	0
       47	2014-05-27 07:51:00	1	0	15	0
       19	2014-05-27 07:51:06	1	0	15	0
       93	2014-05-27 07:51:12	1	0	15	0
       28	2014-05-27 07:51:37	1	0	15	0
       29	2014-05-27 07:52:28	1	0	15	0
       38	2014-05-27 07:52:34	1	0	15	0
       90	2014-05-27 07:53:07	1	0	15	0
      104	2014-05-27 07:54:09	1	0	15	0
       36	2014-05-27 07:56:26	1	0	15	0
       54	2014-05-27 07:56:54	1	0	15	0
       44	2014-05-27 07:57:14	1	0	15	0
       73	2014-05-27 07:57:36	1	0	15	0
       12	2014-05-27 07:57:52	1	0	15	0
       18	2014-05-27 07:58:33	1	0	15	0
       18	2014-05-27 07:58:35	1	0	15	0
       67	2014-05-27 07:59:09	1	0	15	0
       67	2014-05-27 07:59:11	1	0	15	0
       83	2014-05-27 07:59:26	1	0	15	0
       86	2014-05-27 07:59:50	1	0	15	0
       86	2014-05-27 07:59:52	1	0	15	0
       30	2014-05-27 08:01:23	1	0	15	0
       15	2014-05-27 08:01:41	1	0	15	0
       72	2014-05-27 08:02:00	1	0	15	0
       95	2014-05-27 08:02:26	1	0	15	0
       31	2014-05-27 08:02:56	1	0	15	0
       24	2014-05-27 08:03:44	1	0	15	0
       66	2014-05-27 08:05:00	1	0	15	0
       96	2014-05-27 08:05:07	1	0	15	0
        7	2014-05-27 08:06:05	1	0	15	0
       58	2014-05-27 08:07:49	1	0	15	0
      107	2014-05-27 08:08:06	1	0	15	0
       60	2014-05-27 08:10:12	1	0	15	0
       48	2014-05-27 08:11:59	1	0	15	0
       78	2014-05-27 08:13:49	1	0	15	0
       78	2014-05-27 08:13:51	1	0	15	0
       39	2014-05-27 08:14:14	1	0	15	0
        1	2014-05-27 08:14:56	1	0	15	0
       69	2014-05-27 08:15:02	1	0	15	0
       35	2014-05-27 08:20:52	1	0	15	0
       76	2014-05-27 08:27:03	1	0	15	0
       84	2014-05-27 08:27:11	1	0	15	0
       92	2014-05-27 08:27:19	1	0	15	0
       77	2014-05-27 08:28:19	1	0	15	0
       55	2014-05-27 08:30:18	1	0	15	0
        9	2014-05-27 08:31:27	1	0	15	0
        9	2014-05-27 08:31:29	1	0	15	0
       40	2014-05-27 08:32:27	1	0	15	0
       79	2014-05-27 08:33:47	1	0	15	0
       94	2014-05-27 08:38:15	1	0	15	0
       70	2014-05-27 08:41:56	1	0	15	0
       80	2014-05-27 08:51:36	1	0	15	0
       88	2014-05-27 08:52:51	1	0	15	0
       89	2014-05-27 09:01:22	1	0	15	0
       49	2014-05-27 09:09:07	1	0	15	0
      105	2014-05-27 09:24:30	1	0	15	0
      108	2014-05-27 09:28:22	1	0	15	0
      108	2014-05-27 09:28:24	1	0	15	0
       63	2014-05-27 09:40:58	1	0	15	0
      102	2014-05-27 10:08:49	1	2	15	0
       36	2014-05-27 11:57:22	1	2	15	0
       36	2014-05-27 11:57:24	1	2	15	0
       62	2014-05-27 11:58:47	1	2	15	0
       62	2014-05-27 11:58:49	1	2	15	0
      108	2014-05-27 12:00:45	1	2	15	0
       86	2014-05-27 12:01:22	1	2	15	0
       20	2014-05-27 12:01:27	1	2	15	0
       20	2014-05-27 12:02:22	1	0	15	0
       60	2014-05-27 12:02:45	1	2	15	0
       44	2014-05-27 12:02:51	1	2	15	0
       61	2014-05-27 12:02:54	1	2	15	0
      109	2014-05-27 12:02:57	1	2	15	0
       28	2014-05-27 12:03:03	1	2	15	0
       27	2014-05-27 12:03:06	1	2	15	0
       94	2014-05-27 12:03:36	1	2	15	0
       79	2014-05-27 12:06:12	1	2	15	0
       62	2014-05-27 12:07:11	1	2	15	0
       62	2014-05-27 12:07:31	1	3	15	0
       83	2014-05-27 12:08:47	1	2	15	0
       17	2014-05-27 12:15:07	1	2	15	0
       38	2014-05-27 12:15:11	1	2	15	0
       54	2014-05-27 12:17:13	1	2	15	0
       69	2014-05-27 12:20:20	1	2	15	0
       40	2014-05-27 12:20:26	1	2	15	0
       88	2014-05-27 12:20:29	1	2	15	0
       70	2014-05-27 12:20:33	1	2	15	0
       97	2014-05-27 12:31:07	1	0	15	0
       94	2014-05-27 12:36:11	1	3	15	0
        1	2014-05-27 12:43:38	1	3	15	0
       17	2014-05-27 12:44:59	1	3	15	0
       38	2014-05-27 12:45:03	1	3	15	0
       40	2014-05-27 12:46:53	1	3	15	0
       88	2014-05-27 12:46:57	1	3	15	0
       69	2014-05-27 12:47:02	1	3	15	0
       70	2014-05-27 12:47:13	1	3	15	0
       27	2014-05-27 12:54:57	1	3	15	0
       28	2014-05-27 12:55:02	1	3	15	0
      109	2014-05-27 12:55:05	1	3	15	0
       83	2014-05-27 12:55:54	1	3	15	0
       86	2014-05-27 13:00:09	1	3	15	0
       44	2014-05-27 13:01:50	1	3	15	0
       60	2014-05-27 13:03:48	1	3	15	0
       79	2014-05-27 13:07:53	1	3	15	0
       61	2014-05-27 13:10:01	1	3	15	0
       36	2014-05-27 13:11:31	1	3	15	0
       54	2014-05-27 13:16:18	1	3	15	0
        1	2014-05-27 13:37:54	1	3	0	0
        1	2014-05-27 13:38:12	1	3	15	0
       41	2014-05-27 13:57:57	1	3	15	0
      102	2014-05-27 15:49:54	1	1	15	0
        4	2014-05-27 16:23:18	1	1	15	0
        4	2014-05-27 16:23:32	1	1	15	0
      100	2014-05-27 16:45:58	1	1	15	0
       35	2014-05-27 16:59:22	1	1	15	0
      104	2014-05-27 17:00:39	1	1	15	0
       30	2014-05-27 17:01:48	1	1	15	0
       29	2014-05-27 17:02:02	1	1	15	0
       31	2014-05-27 17:02:11	1	1	15	0
       97	2014-05-27 17:02:27	1	1	15	0
       90	2014-05-27 17:02:38	1	1	15	0
       71	2014-05-27 17:02:49	1	1	15	0
       79	2014-05-27 17:02:59	1	1	15	0
      101	2014-05-27 17:03:04	1	1	15	0
        2	2014-05-27 17:03:08	1	1	15	0
       38	2014-05-27 17:03:11	1	1	15	0
      109	2014-05-27 17:03:15	1	1	15	0
       27	2014-05-27 17:03:20	1	1	15	0
       28	2014-05-27 17:03:24	1	1	15	0
        5	2014-05-27 17:04:38	1	1	15	0
       86	2014-05-27 17:04:48	1	1	15	0
       42	2014-05-27 17:04:53	1	1	15	0
        3	2014-05-27 17:05:19	1	1	15	0
       14	2014-05-27 17:07:05	1	1	15	0
       26	2014-05-27 17:07:09	1	1	15	0
       44	2014-05-27 17:07:18	1	1	15	0
       16	2014-05-27 17:07:21	1	1	15	0
       18	2014-05-27 17:07:26	1	1	15	0
       94	2014-05-27 17:07:48	1	1	15	0
       94	2014-05-27 17:07:50	1	1	15	0
       15	2014-05-27 17:08:01	1	1	15	0
       17	2014-05-27 17:08:06	1	1	15	0
       20	2014-05-27 17:08:10	1	1	15	0
       60	2014-05-27 17:08:18	1	1	15	0
       12	2014-05-27 17:08:22	1	1	15	0
       61	2014-05-27 17:08:30	1	1	15	0
       61	2014-05-27 17:08:32	1	1	15	0
       25	2014-05-27 17:08:36	1	1	15	0
       19	2014-05-27 17:08:40	1	1	15	0
       99	2014-05-27 17:08:44	1	1	15	0
       24	2014-05-27 17:08:48	1	1	15	0
       98	2014-05-27 17:08:52	1	1	15	0
       23	2014-05-27 17:09:02	1	1	15	0
       70	2014-05-27 17:09:34	1	1	15	0
       54	2014-05-27 17:09:42	1	1	15	0
       34	2014-05-27 17:09:47	1	1	15	0
       47	2014-05-27 17:09:57	1	1	15	0
       48	2014-05-27 17:10:05	1	1	15	0
       49	2014-05-27 17:10:29	1	1	15	0
       83	2014-05-27 17:11:18	1	1	15	0
       39	2014-05-27 17:12:58	1	1	15	0
       39	2014-05-27 17:13:03	1	1	15	0
       39	2014-05-27 17:13:05	1	1	15	0
       40	2014-05-27 17:13:19	1	1	15	0
       40	2014-05-27 17:13:21	1	1	15	0
       56	2014-05-27 17:13:44	1	1	15	0
        1	2014-05-27 17:13:51	1	1	15	0
       88	2014-05-27 17:13:58	1	1	15	0
       80	2014-05-27 17:14:15	1	1	15	0
       80	2014-05-27 17:14:17	1	1	15	0
       67	2014-05-27 17:15:38	1	1	15	0
       93	2014-05-27 17:16:10	1	1	15	0
        7	2014-05-27 17:17:15	1	1	15	0
       43	2014-05-27 17:18:37	1	0	15	0
       89	2014-05-27 17:19:47	1	1	15	0
       36	2014-05-27 17:19:54	1	1	15	0
       73	2014-05-27 17:21:40	1	1	15	0
       72	2014-05-27 17:21:47	1	1	15	0
       75	2014-05-27 17:21:53	1	1	15	0
       55	2014-05-27 17:22:14	1	1	15	0
       76	2014-05-27 17:22:51	1	1	15	0
       85	2014-05-27 17:23:46	1	1	15	0
       85	2014-05-27 17:23:48	1	1	15	0
       84	2014-05-27 17:23:53	1	1	15	0
       78	2014-05-27 17:24:04	1	1	15	0
       68	2014-05-27 17:28:44	1	1	15	0
      107	2014-05-27 17:29:32	1	1	15	0
       58	2014-05-27 17:30:02	1	1	15	0
       59	2014-05-27 17:30:08	1	1	15	0
       64	2014-05-27 17:30:11	1	1	15	0
       57	2014-05-27 17:30:17	1	1	15	0
       69	2014-05-27 17:32:05	1	1	15	0
       63	2014-05-27 17:33:41	1	1	15	0
       62	2014-05-27 17:33:50	1	1	15	0
       66	2014-05-27 17:33:57	1	1	15	0
       92	2014-05-27 17:34:08	1	1	15	0
       77	2014-05-27 18:04:31	1	1	15	0
       10	2014-05-27 18:05:48	1	1	15	0
        9	2014-05-27 19:04:38	1	1	15	0
       95	2014-05-27 19:05:07	1	1	15	0
       52	2014-05-27 20:22:25	1	1	15	0
       52	2014-05-27 20:22:27	1	1	15	0
       52	2014-05-27 20:27:20	1	0	15	0
       52	2014-05-27 20:27:22	1	0	15	0
       46	2014-05-27 20:35:37	1	0	15	0
       46	2014-05-27 20:35:39	1	0	15	0
       46	2014-05-27 20:35:41	1	0	15	0
       45	2014-05-27 21:31:28	1	0	15	0
       45	2014-05-27 21:31:39	1	0	15	0
       41	2014-05-27 22:07:40	1	1	15	0
       52	2014-05-28 05:04:49	1	1	15	0
       52	2014-05-28 05:04:51	1	1	15	0
       46	2014-05-28 05:11:28	1	1	15	0
       35	2014-05-28 05:34:39	1	0	15	0
       10	2014-05-28 05:52:11	1	0	15	0
       45	2014-05-28 06:00:27	1	1	15	0
       43	2014-05-28 06:03:09	1	1	15	0
        5	2014-05-28 06:14:48	1	1	15	0
        4	2014-05-28 06:55:04	1	0	15	0
       24	2014-05-28 07:04:16	1	0	15	0
       25	2014-05-28 07:05:50	1	0	15	0
      101	2014-05-28 07:15:02	1	0	15	0
       98	2014-05-28 07:25:42	1	0	15	0
       62	2014-05-28 07:26:19	1	0	15	0
       47	2014-05-28 07:26:34	1	0	15	0
      103	2014-05-28 07:27:17	1	0	15	0
       90	2014-05-28 07:27:27	1	0	15	0
       57	2014-05-28 07:28:52	1	0	15	0
       11	2014-05-28 07:33:03	1	0	15	0
        3	2014-05-28 07:33:31	1	0	15	0
       19	2014-05-28 07:36:10	1	0	15	0
      102	2014-05-28 07:36:48	1	0	15	0
       68	2014-05-28 07:38:58	1	0	15	0
        2	2014-05-28 07:39:09	1	0	15	0
       13	2014-05-28 07:41:51	1	0	15	0
       61	2014-05-28 07:44:04	1	0	15	0
       23	2014-05-28 07:45:12	1	0	15	0
       29	2014-05-28 07:45:36	1	0	15	0
       93	2014-05-28 07:48:14	1	0	15	0
       64	2014-05-28 07:48:40	1	0	15	0
       20	2014-05-28 07:48:52	1	0	15	0
      100	2014-05-28 07:49:09	1	0	15	0
       40	2014-05-28 07:50:33	1	0	15	0
       38	2014-05-28 07:50:36	1	0	15	0
       27	2014-05-28 07:51:03	1	0	15	0
       73	2014-05-28 07:51:14	1	0	15	0
       71	2014-05-28 07:52:49	1	0	15	0
       28	2014-05-28 07:53:12	1	0	15	0
      109	2014-05-28 07:53:17	1	0	15	0
       42	2014-05-28 07:53:23	1	0	15	0
       44	2014-05-28 07:53:27	1	0	15	0
       14	2014-05-28 07:54:57	1	0	15	0
      104	2014-05-28 07:56:16	1	0	15	0
       95	2014-05-28 07:56:32	1	0	15	0
       59	2014-05-28 07:57:43	1	0	15	0
       86	2014-05-28 07:58:00	1	0	15	0
       16	2014-05-28 07:58:10	1	0	15	0
       17	2014-05-28 07:58:17	1	0	15	0
       60	2014-05-28 07:59:08	1	0	15	0
       72	2014-05-28 08:00:00	1	0	15	0
       12	2014-05-28 08:00:39	1	0	15	0
       67	2014-05-28 08:00:47	1	0	15	0
       22	2014-05-28 08:01:21	1	0	15	0
       22	2014-05-28 08:01:27	1	0	15	0
       18	2014-05-28 08:02:35	1	0	15	0
       18	2014-05-28 08:02:37	1	0	15	0
       15	2014-05-28 08:04:27	1	0	15	0
       70	2014-05-28 08:04:32	1	0	15	0
       30	2014-05-28 08:04:48	1	0	15	0
       79	2014-05-28 08:04:56	1	0	15	0
       79	2014-05-28 08:04:58	1	0	15	0
       79	2014-05-28 08:05:01	1	0	15	0
       75	2014-05-28 08:05:07	1	0	15	0
       36	2014-05-28 08:05:13	1	0	15	0
       66	2014-05-28 08:06:22	1	0	15	0
       58	2014-05-28 08:07:09	1	0	15	0
       83	2014-05-28 08:07:34	1	0	15	0
       69	2014-05-28 08:07:46	1	0	15	0
       31	2014-05-28 08:07:54	1	0	15	0
        6	2014-05-28 08:08:25	1	0	15	0
      107	2014-05-28 08:10:07	1	0	15	0
       56	2014-05-28 08:10:31	1	0	15	0
       76	2014-05-28 08:21:57	1	0	15	0
       96	2014-05-28 08:24:32	1	0	15	0
       91	2014-05-28 08:24:41	1	0	15	0
       77	2014-05-28 08:25:50	1	0	15	0
       78	2014-05-28 08:28:05	1	0	15	0
      110	2014-05-28 08:28:15	1	0	15	0
       39	2014-05-28 08:28:44	1	0	15	0
       39	2014-05-28 08:28:46	1	0	15	0
       81	2014-05-28 08:29:18	1	0	15	0
       94	2014-05-28 08:29:59	1	0	15	0
        9	2014-05-28 08:34:26	1	0	15	0
